subid,trial_num_full,trial_num,trial_type,ss_looking_char,look,correct,count_looks,total_looks,prop_looking,m_correct,m_gaze_follow,num_shifts,rt,shift_start,shift_end,shift_correct,shift_type,condition
051716_05,12_test,12,test,right,straightahead,TRUE,40,120,0.33,0.45,0,7,0.233,left,right,TRUE,image_away,gaze
051716_05,13_exposure,13,exposure,face,NA,NA,0,106,0,0.23,0.77,3,0.367,left,right,TRUE,image_away,gaze
051716_05,13_exposure,13,exposure,left,left,FALSE,82,106,0.77,0.23,0.77,3,0.367,left,right,TRUE,image_away,gaze
051716_05,13_exposure,13,exposure,right,left,TRUE,24,106,0.23,0.23,0.77,3,0.367,left,right,TRUE,image_away,gaze
051716_05,13_test,13,test,face,NA,NA,0,114,0,0.32,0,3,0.233,right,left,TRUE,distracter_target,gaze
051716_05,13_test,13,test,left,straightahead,TRUE,37,114,0.32,0.32,0,3,0.233,right,left,TRUE,distracter_target,gaze
051716_05,13_test,13,test,right,straightahead,FALSE,77,114,0.68,0.32,0,3,0.233,right,left,TRUE,distracter_target,gaze
051716_05,14_exposure,14,exposure,face,right,FALSE,19,119,0.16,0.51,0.49,4,0.6,left,right,FALSE,image_away,gaze
051716_05,14_exposure,14,exposure,left,right,TRUE,51,119,0.43,0.51,0.49,4,0.6,left,right,FALSE,image_away,gaze
051716_05,14_exposure,14,exposure,right,right,FALSE,49,119,0.41,0.51,0.49,4,0.6,left,right,FALSE,image_away,gaze
051716_05,14_test,14,test,face,straightahead,FALSE,11,115,0.1,0.7,0,5,0.267,left,face,FALSE,image_away,gaze
051716_05,14_test,14,test,left,straightahead,TRUE,73,115,0.63,0.7,0,5,0.267,left,face,FALSE,image_away,gaze
051716_05,14_test,14,test,right,straightahead,FALSE,31,115,0.27,0.7,0,5,0.267,left,face,FALSE,image_away,gaze
051716_05,15_exposure,15,exposure,face,right,FALSE,22,114,0.19,0.09,0.91,3,0.533,left,right,FALSE,image_away,gaze
051716_05,15_exposure,15,exposure,left,right,TRUE,8,114,0.07,0.09,0.91,3,0.533,left,right,FALSE,image_away,gaze
051716_05,15_exposure,15,exposure,right,right,FALSE,84,114,0.74,0.09,0.91,3,0.533,left,right,FALSE,image_away,gaze
051716_05,15_test,15,test,face,straightahead,FALSE,43,112,0.38,0.36,0,5,0.233,right,left,FALSE,target_distracter,gaze
051716_05,15_test,15,test,left,straightahead,FALSE,44,112,0.39,0.36,0,5,0.233,right,left,FALSE,target_distracter,gaze
051716_05,15_test,15,test,right,straightahead,TRUE,25,112,0.22,0.36,0,5,0.233,right,left,FALSE,target_distracter,gaze
051716_05,16_exposure,16,exposure,face,right,FALSE,22,110,0.2,0.56,0.56,3,0.167,left,face,FALSE,image_away,gaze
051716_05,16_exposure,16,exposure,left,right,FALSE,39,110,0.35,0.56,0.56,3,0.167,left,face,FALSE,image_away,gaze
051716_05,16_exposure,16,exposure,right,right,TRUE,49,110,0.45,0.56,0.56,3,0.167,left,face,FALSE,image_away,gaze
051716_05,16_test,16,test,face,NA,NA,0,119,0,0.63,0,5,0.267,right,left,FALSE,target_distracter,gaze
051716_05,16_test,16,test,left,straightahead,FALSE,44,119,0.37,0.63,0,5,0.267,right,left,FALSE,target_distracter,gaze
051716_05,16_test,16,test,right,straightahead,TRUE,75,119,0.63,0.63,0,5,0.267,right,left,FALSE,target_distracter,gaze
051716_05,2_exposure,2,exposure,face,right,FALSE,6,123,0.05,0.81,0.81,4,0.467,left,right,TRUE,image_away,gaze
051716_05,2_exposure,2,exposure,left,right,FALSE,22,123,0.18,0.81,0.81,4,0.467,left,right,TRUE,image_away,gaze
051716_05,2_exposure,2,exposure,right,right,TRUE,95,123,0.77,0.81,0.81,4,0.467,left,right,TRUE,image_away,gaze
051716_05,2_test,2,test,face,straightahead,FALSE,10,117,0.09,0.93,0,3,0.367,left,right,FALSE,image_away,gaze
051716_05,2_test,2,test,left,straightahead,TRUE,100,117,0.85,0.93,0,3,0.367,left,right,FALSE,image_away,gaze
051716_05,2_test,2,test,right,straightahead,FALSE,7,117,0.06,0.93,0,3,0.367,left,right,FALSE,image_away,gaze
051716_05,3_exposure,3,exposure,face,left,FALSE,5,103,0.05,0.66,0.66,5,0.433,left,right,FALSE,image_away,gaze
051716_05,3_exposure,3,exposure,left,left,TRUE,65,103,0.63,0.66,0.66,5,0.433,left,right,FALSE,image_away,gaze
051716_05,3_exposure,3,exposure,right,left,FALSE,33,103,0.32,0.66,0.66,5,0.433,left,right,FALSE,image_away,gaze
051716_05,3_test,3,test,face,NA,NA,0,120,0,0.73,0,5,0.3,right,left,TRUE,distracter_target,gaze
051716_05,3_test,3,test,left,straightahead,TRUE,88,120,0.73,0.73,0,5,0.3,right,left,TRUE,distracter_target,gaze
051716_05,3_test,3,test,right,straightahead,FALSE,32,120,0.27,0.73,0,5,0.3,right,left,TRUE,distracter_target,gaze
051716_05,4_exposure,4,exposure,face,right,FALSE,7,115,0.06,0.15,0.85,3,0.533,left,right,FALSE,image_away,gaze
051716_05,4_exposure,4,exposure,left,right,TRUE,16,115,0.14,0.15,0.85,3,0.533,left,right,FALSE,image_away,gaze
051716_05,4_exposure,4,exposure,right,right,FALSE,92,115,0.8,0.15,0.85,3,0.533,left,right,FALSE,image_away,gaze
051716_05,4_test,4,test,face,straightahead,FALSE,16,120,0.13,0.44,0,7,0.333,right,left,FALSE,target_distracter,gaze
051716_05,4_test,4,test,left,straightahead,FALSE,58,120,0.48,0.44,0,7,0.333,right,left,FALSE,target_distracter,gaze
051716_05,4_test,4,test,right,straightahead,TRUE,46,120,0.38,0.44,0,7,0.333,right,left,FALSE,target_distracter,gaze
051716_05,5_exposure,5,exposure,face,NA,NA,0,110,0,1,1,0,NA,left,NA,NA,no_shift,gaze
051716_05,5_exposure,5,exposure,left,left,TRUE,110,110,1,1,1,0,NA,left,NA,NA,no_shift,gaze
051716_05,5_exposure,5,exposure,right,NA,NA,0,110,0,1,1,0,NA,left,NA,NA,no_shift,gaze
051716_05,5_test,5,test,face,NA,NA,0,122,0,0.87,0,1,0.567,left,right,TRUE,image_away,gaze
051716_05,5_test,5,test,left,straightahead,FALSE,16,122,0.13,0.87,0,1,0.567,left,right,TRUE,image_away,gaze
051716_05,5_test,5,test,right,straightahead,TRUE,106,122,0.87,0.87,0,1,0.567,left,right,TRUE,image_away,gaze
051716_05,6_exposure,6,exposure,face,right,FALSE,7,109,0.06,0.94,0.94,4,0.433,right,left,FALSE,target_distracter,gaze
051716_05,6_exposure,6,exposure,left,right,FALSE,6,109,0.06,0.94,0.94,4,0.433,right,left,FALSE,target_distracter,gaze
051716_05,6_exposure,6,exposure,right,right,TRUE,96,109,0.88,0.94,0.94,4,0.433,right,left,FALSE,target_distracter,gaze
051716_05,6_test,6,test,face,straightahead,FALSE,28,115,0.24,1,0,2,0.6,left,face,FALSE,image_away,gaze
051716_05,6_test,6,test,left,straightahead,TRUE,87,115,0.76,1,0,2,0.6,left,face,FALSE,image_away,gaze
051716_05,6_test,6,test,right,NA,NA,0,115,0,1,0,2,0.6,left,face,FALSE,image_away,gaze
051716_05,7_exposure,7,exposure,face,right,FALSE,27,121,0.22,0.18,0.82,5,0.167,left,face,FALSE,image_away,gaze
051716_05,7_exposure,7,exposure,left,right,TRUE,17,121,0.14,0.18,0.82,5,0.167,left,face,FALSE,image_away,gaze
051716_05,7_exposure,7,exposure,right,right,FALSE,77,121,0.64,0.18,0.82,5,0.167,left,face,FALSE,image_away,gaze
051716_05,7_test,7,test,face,straightahead,FALSE,27,121,0.22,0.63,0,4,0.233,left,right,FALSE,image_away,gaze
051716_05,7_test,7,test,left,straightahead,TRUE,59,121,0.49,0.63,0,4,0.233,left,right,FALSE,image_away,gaze
051716_05,7_test,7,test,right,straightahead,FALSE,35,121,0.29,0.63,0,4,0.233,left,right,FALSE,image_away,gaze
051716_05,8_exposure,8,exposure,face,NA,NA,0,112,0,0.8,0.2,3,0.533,left,right,TRUE,image_away,gaze
051716_05,8_exposure,8,exposure,left,left,FALSE,22,112,0.2,0.8,0.2,3,0.533,left,right,TRUE,image_away,gaze
051716_05,8_exposure,8,exposure,right,left,TRUE,90,112,0.8,0.8,0.2,3,0.533,left,right,TRUE,image_away,gaze
051716_05,8_test,8,test,face,NA,NA,0,112,0,0.71,0,4,0.267,right,left,FALSE,target_distracter,gaze
051716_05,8_test,8,test,left,straightahead,FALSE,33,112,0.29,0.71,0,4,0.267,right,left,FALSE,target_distracter,gaze
051716_05,8_test,8,test,right,straightahead,TRUE,79,112,0.71,0.71,0,4,0.267,right,left,FALSE,target_distracter,gaze
051716_05,9_exposure,9,exposure,face,right,FALSE,14,119,0.12,0.43,0.57,6,0.7,right,left,TRUE,distracter_target,gaze
051716_05,9_exposure,9,exposure,left,right,TRUE,45,119,0.38,0.43,0.57,6,0.7,right,left,TRUE,distracter_target,gaze
051716_05,9_exposure,9,exposure,right,right,FALSE,60,119,0.5,0.43,0.57,6,0.7,right,left,TRUE,distracter_target,gaze
051716_05,9_test,9,test,face,NA,NA,0,104,0,0.61,0,5,0.333,right,left,TRUE,distracter_target,gaze
051716_05,9_test,9,test,left,straightahead,TRUE,63,104,0.61,0.61,0,5,0.333,right,left,TRUE,distracter_target,gaze
051716_05,9_test,9,test,right,straightahead,FALSE,41,104,0.39,0.61,0,5,0.333,right,left,TRUE,distracter_target,gaze
051716_06,1_exposure,1,exposure,face,straightahead,FALSE,56,120,0.47,0.64,0,5,0.233,right,left,FALSE,target_distracter,no-gaze
051716_06,1_exposure,1,exposure,left,straightahead,FALSE,23,120,0.19,0.64,0,5,0.233,right,left,FALSE,target_distracter,no-gaze
051716_06,1_exposure,1,exposure,right,straightahead,TRUE,41,120,0.34,0.64,0,5,0.233,right,left,FALSE,target_distracter,no-gaze
051716_06,1_test,1,test,face,NA,NA,0,111,0,0.86,0,4,0.467,left,right,FALSE,image_away,no-gaze
051716_06,1_test,1,test,left,straightahead,TRUE,96,111,0.86,0.86,0,4,0.467,left,right,FALSE,image_away,no-gaze
051716_06,1_test,1,test,right,straightahead,FALSE,15,111,0.14,0.86,0,4,0.467,left,right,FALSE,image_away,no-gaze
051716_06,10_exposure,10,exposure,face,NA,NA,0,95,0,0.47,0,3,0.733,left,right,TRUE,image_away,no-gaze
051716_06,10_exposure,10,exposure,left,straightahead,FALSE,50,95,0.53,0.47,0,3,0.733,left,right,TRUE,image_away,no-gaze
051716_06,10_exposure,10,exposure,right,straightahead,TRUE,45,95,0.47,0.47,0,3,0.733,left,right,TRUE,image_away,no-gaze
051716_06,10_test,10,test,face,NA,NA,0,37,0,0.89,0,1,0.433,left,right,FALSE,image_away,no-gaze
051716_06,10_test,10,test,left,straightahead,TRUE,33,37,0.89,0.89,0,1,0.433,left,right,FALSE,image_away,no-gaze
051716_06,10_test,10,test,right,straightahead,FALSE,4,37,0.11,0.89,0,1,0.433,left,right,FALSE,image_away,no-gaze
051716_06,11_exposure,11,exposure,face,NA,NA,0,75,0,0.39,0,5,0.433,left,right,FALSE,image_away,no-gaze
051716_06,11_exposure,11,exposure,left,straightahead,TRUE,29,75,0.39,0.39,0,5,0.433,left,right,FALSE,image_away,no-gaze
051716_06,11_exposure,11,exposure,right,straightahead,FALSE,46,75,0.61,0.39,0,5,0.433,left,right,FALSE,image_away,no-gaze
051716_06,11_test,11,test,face,NA,NA,0,68,0,0.9,0,1,0.267,right,left,TRUE,distracter_target,no-gaze
051716_06,11_test,11,test,left,straightahead,TRUE,61,68,0.9,0.9,0,1,0.267,right,left,TRUE,distracter_target,no-gaze
051716_06,11_test,11,test,right,straightahead,FALSE,7,68,0.1,0.9,0,1,0.267,right,left,TRUE,distracter_target,no-gaze
051716_06,12_exposure,12,exposure,face,NA,NA,0,102,0,0.58,0,9,0.3,left,right,TRUE,image_away,no-gaze
051716_06,12_exposure,12,exposure,left,straightahead,FALSE,43,102,0.42,0.58,0,9,0.3,left,right,TRUE,image_away,no-gaze
051716_06,12_exposure,12,exposure,right,straightahead,TRUE,59,102,0.58,0.58,0,9,0.3,left,right,TRUE,image_away,no-gaze
051716_06,12_test,12,test,face,NA,NA,0,82,0,0.94,0,1,0.4,right,left,TRUE,distracter_target,no-gaze
051716_06,12_test,12,test,left,straightahead,TRUE,77,82,0.94,0.94,0,1,0.4,right,left,TRUE,distracter_target,no-gaze
051716_06,12_test,12,test,right,straightahead,FALSE,5,82,0.06,0.94,0,1,0.4,right,left,TRUE,distracter_target,no-gaze
051716_06,13_exposure,13,exposure,face,NA,NA,0,83,0,0.45,0,5,0.267,left,right,FALSE,image_away,no-gaze
051716_06,13_exposure,13,exposure,left,straightahead,TRUE,37,83,0.45,0.45,0,5,0.267,left,right,FALSE,image_away,no-gaze
051716_06,13_exposure,13,exposure,right,straightahead,FALSE,46,83,0.55,0.45,0,5,0.267,left,right,FALSE,image_away,no-gaze
051716_06,13_test,13,test,face,NA,NA,0,76,0,0.97,0,0,3.367,left,right,FALSE,image_away,no-gaze
051716_06,13_test,13,test,left,straightahead,TRUE,74,76,0.97,0.97,0,0,3.367,left,right,FALSE,image_away,no-gaze
051716_06,13_test,13,test,right,straightahead,FALSE,2,76,0.03,0.97,0,0,3.367,left,right,FALSE,image_away,no-gaze
051716_06,14_exposure,14,exposure,face,NA,NA,0,57,0,0.56,0,5,1.1,right,left,FALSE,target_distracter,no-gaze
051716_06,14_exposure,14,exposure,left,straightahead,FALSE,25,57,0.44,0.56,0,5,1.1,right,left,FALSE,target_distracter,no-gaze
051716_06,14_exposure,14,exposure,right,straightahead,TRUE,32,57,0.56,0.56,0,5,1.1,right,left,FALSE,target_distracter,no-gaze
051716_06,14_test,14,test,face,NA,NA,0,46,0,0.3,0,4,0.367,left,right,TRUE,image_away,no-gaze
051716_06,14_test,14,test,left,straightahead,FALSE,32,46,0.7,0.3,0,4,0.367,left,right,TRUE,image_away,no-gaze
051716_06,14_test,14,test,right,straightahead,TRUE,14,46,0.3,0.3,0,4,0.367,left,right,TRUE,image_away,no-gaze
051716_06,15_exposure,15,exposure,face,NA,NA,0,99,0,0.61,0,8,0.2,right,left,TRUE,distracter_target,no-gaze
051716_06,15_exposure,15,exposure,left,straightahead,TRUE,60,99,0.61,0.61,0,8,0.2,right,left,TRUE,distracter_target,no-gaze
051716_06,15_exposure,15,exposure,right,straightahead,FALSE,39,99,0.39,0.61,0,8,0.2,right,left,TRUE,distracter_target,no-gaze
051716_06,15_test,15,test,face,NA,NA,0,98,0,1,0,0,NA,left,NA,NA,no_shift,no-gaze
051716_06,15_test,15,test,left,straightahead,TRUE,98,98,1,1,0,0,NA,left,NA,NA,no_shift,no-gaze
051716_06,15_test,15,test,right,NA,NA,0,98,0,1,0,0,NA,left,NA,NA,no_shift,no-gaze
051716_06,16_exposure,16,exposure,face,NA,NA,0,112,0,0.54,0,6,0.3,left,right,TRUE,image_away,no-gaze
051716_06,16_exposure,16,exposure,left,straightahead,FALSE,52,112,0.46,0.54,0,6,0.3,left,right,TRUE,image_away,no-gaze
051716_06,16_exposure,16,exposure,right,straightahead,TRUE,60,112,0.54,0.54,0,6,0.3,left,right,TRUE,image_away,no-gaze
051716_06,16_test,16,test,face,NA,NA,0,74,0,0.91,0,1,0.233,left,right,TRUE,image_away,no-gaze
051716_06,16_test,16,test,left,straightahead,FALSE,7,74,0.09,0.91,0,1,0.233,left,right,TRUE,image_away,no-gaze
051716_06,16_test,16,test,right,straightahead,TRUE,67,74,0.91,0.91,0,1,0.233,left,right,TRUE,image_away,no-gaze
051716_06,2_exposure,2,exposure,face,straightahead,FALSE,20,120,0.17,0.31,0,8,0.4,left,right,TRUE,image_away,no-gaze
051716_06,2_exposure,2,exposure,left,straightahead,FALSE,69,120,0.57,0.31,0,8,0.4,left,right,TRUE,image_away,no-gaze
051716_06,2_exposure,2,exposure,right,straightahead,TRUE,31,120,0.26,0.31,0,8,0.4,left,right,TRUE,image_away,no-gaze
051716_06,2_test,2,test,face,NA,NA,0,91,0,0.91,0,2,0.033,right,left,FALSE,target_distracter,no-gaze
051716_06,2_test,2,test,left,straightahead,FALSE,8,91,0.09,0.91,0,2,0.033,right,left,FALSE,target_distracter,no-gaze
051716_06,2_test,2,test,right,straightahead,TRUE,83,91,0.91,0.91,0,2,0.033,right,left,FALSE,target_distracter,no-gaze
051716_06,3_exposure,3,exposure,face,NA,NA,0,77,0,0.44,0,4,0.3,right,left,FALSE,target_distracter,no-gaze
051716_06,3_exposure,3,exposure,left,straightahead,FALSE,43,77,0.56,0.44,0,4,0.3,right,left,FALSE,target_distracter,no-gaze
051716_06,3_exposure,3,exposure,right,straightahead,TRUE,34,77,0.44,0.44,0,4,0.3,right,left,FALSE,target_distracter,no-gaze
051716_06,3_test,3,test,face,NA,NA,0,85,0,0.98,0,0,0.633,right,left,TRUE,distracter_target,no-gaze
051716_06,3_test,3,test,left,straightahead,TRUE,83,85,0.98,0.98,0,0,0.633,right,left,TRUE,distracter_target,no-gaze
051716_06,3_test,3,test,right,straightahead,FALSE,2,85,0.02,0.98,0,0,0.633,right,left,TRUE,distracter_target,no-gaze
051716_06,4_exposure,4,exposure,face,NA,NA,0,104,0,0.66,0,7,0.333,left,right,TRUE,image_away,no-gaze
051716_06,4_exposure,4,exposure,left,straightahead,FALSE,35,104,0.34,0.66,0,7,0.333,left,right,TRUE,image_away,no-gaze
051716_06,4_exposure,4,exposure,right,straightahead,TRUE,69,104,0.66,0.66,0,7,0.333,left,right,TRUE,image_away,no-gaze
051716_06,4_test,4,test,face,NA,NA,0,87,0,1,0,0,NA,right,NA,NA,no_shift,no-gaze
051716_06,4_test,4,test,left,NA,NA,0,87,0,1,0,0,NA,right,NA,NA,no_shift,no-gaze
051716_06,4_test,4,test,right,straightahead,TRUE,87,87,1,1,0,0,NA,right,NA,NA,no_shift,no-gaze
051716_06,5_exposure,5,exposure,face,NA,NA,0,68,0,0.65,0,5,0.4,left,right,FALSE,image_away,no-gaze
051716_06,5_exposure,5,exposure,left,straightahead,TRUE,44,68,0.65,0.65,0,5,0.4,left,right,FALSE,image_away,no-gaze
051716_06,5_exposure,5,exposure,right,straightahead,FALSE,24,68,0.35,0.65,0,5,0.4,left,right,FALSE,image_away,no-gaze
051716_06,5_test,5,test,face,NA,NA,0,101,0,1,0,0,NA,left,NA,NA,no_shift,no-gaze
051716_06,5_test,5,test,left,straightahead,TRUE,101,101,1,1,0,0,NA,left,NA,NA,no_shift,no-gaze
051716_06,5_test,5,test,right,NA,NA,0,101,0,1,0,0,NA,left,NA,NA,no_shift,no-gaze
051716_06,6_exposure,6,exposure,face,NA,NA,0,70,0,0.57,0,6,0.267,left,right,FALSE,image_away,no-gaze
051716_06,6_exposure,6,exposure,left,straightahead,TRUE,40,70,0.57,0.57,0,6,0.267,left,right,FALSE,image_away,no-gaze
051716_06,6_exposure,6,exposure,right,straightahead,FALSE,30,70,0.43,0.57,0,6,0.267,left,right,FALSE,image_away,no-gaze
051716_06,6_test,6,test,face,NA,NA,0,79,0,0.8,0,3,0.4,right,left,FALSE,target_distracter,no-gaze
051716_06,6_test,6,test,left,straightahead,FALSE,16,79,0.2,0.8,0,3,0.4,right,left,FALSE,target_distracter,no-gaze
051716_06,6_test,6,test,right,straightahead,TRUE,63,79,0.8,0.8,0,3,0.4,right,left,FALSE,target_distracter,no-gaze
051716_06,7_exposure,7,exposure,face,NA,NA,0,99,0,0.63,0,4,0.167,right,left,TRUE,distracter_target,no-gaze
051716_06,7_exposure,7,exposure,left,straightahead,TRUE,62,99,0.63,0.63,0,4,0.167,right,left,TRUE,distracter_target,no-gaze
051716_06,7_exposure,7,exposure,right,straightahead,FALSE,37,99,0.37,0.63,0,4,0.167,right,left,TRUE,distracter_target,no-gaze
051716_06,7_test,7,test,face,NA,NA,0,92,0,0.92,0,2,1.3,right,left,FALSE,target_distracter,no-gaze
051716_06,7_test,7,test,left,straightahead,FALSE,7,92,0.08,0.92,0,2,1.3,right,left,FALSE,target_distracter,no-gaze
051716_06,7_test,7,test,right,straightahead,TRUE,85,92,0.92,0.92,0,2,1.3,right,left,FALSE,target_distracter,no-gaze
051716_06,8_exposure,8,exposure,face,NA,NA,0,109,0,0.41,0,9,0.167,right,left,TRUE,distracter_target,no-gaze
051716_06,8_exposure,8,exposure,left,straightahead,TRUE,45,109,0.41,0.41,0,9,0.167,right,left,TRUE,distracter_target,no-gaze
051716_06,8_exposure,8,exposure,right,straightahead,FALSE,64,109,0.59,0.41,0,9,0.167,right,left,TRUE,distracter_target,no-gaze
051716_06,8_test,8,test,face,NA,NA,0,91,0,0.65,0,6,0.367,right,left,FALSE,target_distracter,no-gaze
051716_06,8_test,8,test,left,straightahead,FALSE,32,91,0.35,0.65,0,6,0.367,right,left,FALSE,target_distracter,no-gaze
051716_06,8_test,8,test,right,straightahead,TRUE,59,91,0.65,0.65,0,6,0.367,right,left,FALSE,target_distracter,no-gaze
051716_06,9_exposure,9,exposure,face,NA,NA,0,103,0,0.35,0,5,0.2,right,left,TRUE,distracter_target,no-gaze
051716_06,9_exposure,9,exposure,left,straightahead,TRUE,36,103,0.35,0.35,0,5,0.2,right,left,TRUE,distracter_target,no-gaze
051716_06,9_exposure,9,exposure,right,straightahead,FALSE,67,103,0.65,0.35,0,5,0.2,right,left,TRUE,distracter_target,no-gaze
051716_06,9_test,9,test,face,NA,NA,0,81,0,0.75,0,4,0.6,right,left,FALSE,target_distracter,no-gaze
051716_06,9_test,9,test,left,straightahead,FALSE,20,81,0.25,0.75,0,4,0.6,right,left,FALSE,target_distracter,no-gaze
051716_06,9_test,9,test,right,straightahead,TRUE,61,81,0.75,0.75,0,4,0.6,right,left,FALSE,target_distracter,no-gaze
051716_07,1_exposure,1,exposure,face,right,FALSE,48,120,0.4,0.88,0.88,6,0.6,face,right,TRUE,face_target,gaze
051716_07,1_exposure,1,exposure,left,right,FALSE,9,120,0.08,0.88,0.88,6,0.6,face,right,TRUE,face_target,gaze
051716_07,1_exposure,1,exposure,right,right,TRUE,63,120,0.52,0.88,0.88,6,0.6,face,right,TRUE,face_target,gaze
051716_07,1_test,1,test,face,straightahead,FALSE,36,113,0.32,0.86,0,4,0.467,face,left,TRUE,face_target,gaze
051716_07,1_test,1,test,left,straightahead,TRUE,66,113,0.58,0.86,0,4,0.467,face,left,TRUE,face_target,gaze
051716_07,1_test,1,test,right,straightahead,FALSE,11,113,0.1,0.86,0,4,0.467,face,left,TRUE,face_target,gaze
051716_07,10_exposure,10,exposure,face,right,FALSE,40,104,0.38,0,1,3,1.833,right,face,FALSE,image_face,gaze
051716_07,10_exposure,10,exposure,left,NA,NA,0,104,0,0,1,3,1.833,right,face,FALSE,image_face,gaze
051716_07,10_exposure,10,exposure,right,right,FALSE,64,104,0.62,0,1,3,1.833,right,face,FALSE,image_face,gaze
051716_07,10_test,10,test,face,straightahead,FALSE,84,114,0.74,0.5,0,5,0.433,right,left,TRUE,distracter_target,gaze
051716_07,10_test,10,test,left,straightahead,TRUE,15,114,0.13,0.5,0,5,0.433,right,left,TRUE,distracter_target,gaze
051716_07,10_test,10,test,right,straightahead,FALSE,15,114,0.13,0.5,0,5,0.433,right,left,TRUE,distracter_target,gaze
051716_07,11_exposure,11,exposure,face,right,FALSE,43,118,0.36,0,1,4,0.3,face,right,FALSE,face_distracter,gaze
051716_07,11_exposure,11,exposure,left,NA,NA,0,118,0,0,1,4,0.3,face,right,FALSE,face_distracter,gaze
051716_07,11_exposure,11,exposure,right,right,FALSE,75,118,0.64,0,1,4,0.3,face,right,FALSE,face_distracter,gaze
051716_07,11_test,11,test,face,straightahead,FALSE,73,99,0.74,0.58,0,4,0.7,left,right,TRUE,image_away,gaze
051716_07,11_test,11,test,left,straightahead,FALSE,11,99,0.11,0.58,0,4,0.7,left,right,TRUE,image_away,gaze
051716_07,11_test,11,test,right,straightahead,TRUE,15,99,0.15,0.58,0,4,0.7,left,right,TRUE,image_away,gaze
051716_07,12_exposure,12,exposure,face,left,FALSE,29,111,0.26,0,1,2,0.433,face,left,FALSE,face_distracter,gaze
051716_07,12_exposure,12,exposure,left,left,FALSE,82,111,0.74,0,1,2,0.433,face,left,FALSE,face_distracter,gaze
051716_07,12_exposure,12,exposure,right,NA,NA,0,111,0,0,1,2,0.433,face,left,FALSE,face_distracter,gaze
051716_07,12_test,12,test,face,straightahead,FALSE,55,116,0.47,0.85,0,9,0.3,face,right,TRUE,face_target,gaze
